Taxa,coeff,p,padj,Treatment,Mean_Ctrl,Mean_BMc,Sd_Ctrl,Sd_BMc,Taxonomic_Level,N-Fertilization-Intensity
Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae,264.87,8.677787589654779e-4,0.006449707009763537,Int,0.01761766828715435,0.6329536218309375,0.012920101793512127,0.4341794226008449,Family,Int
Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae,548.14,8.677787593409986e-4,0.006449707009763537,Int,0.09932612355035957,0.5856975519358071,0.047669075101010025,0.5910674149613825,Family,Int
Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae,13318.78,8.677787589458698e-4,0.006449707009763537,Int,0,0.013067975570288163,0,0.010332426196832372,Family,Int
Basidiomycota;Agaricomycetes;Agaricales;Typhulaceae,17231.07,8.677787588368759e-4,0.006449707009763537,Int,3.880181438939966e-4,0.006788615470371269,4.4989532068380873e-4,0.005476836659847959,Family,Int
Basidiomycota;Agaricomycetes;Thelephorales;Thelephoraceae,1375.85,0.007088536332614149,0.049983269012022845,Int,0.021448768861580276,0.03364429930786593,0.007250596835432903,0.005419678688732031,Family,Int
Basidiomycota;Basidiomycota_cls_Incertae_sedis;Basidiomycota_ord_Incertae_sedis;Basidiomycota_fam_Incertae_sedis,-97.12,0.006491466568151636,0.046977718585307894,Int,0.16894822823256203,0.038126241420462864,0.10996823952984168,0.020994321986436474,Family,Int
Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae,26887.08,8.677787588964709e-4,0.006449707009763537,Int,0,0.006012758676967802,0,0.0032781343759788898,Family,Int
Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryales_fam_Incertae_sedis,-1966.4,8.677787588483611e-4,0.006449707009763537,Int,0.0818351983761741,0.007384180208941582,0.027937084448531067,0.007281323155695307,Family,Int
Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae,891.75,8.677787591883326e-4,0.006449707009763537,Int,0.2784553025763763,0.6020692202027066,0.07559198668336323,0.17579494761741504,Family,Int
Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae,-44684.61,8.677787595622407e-4,0.006449707009763537,Int,0.007769939974774527,0,0.006681165600991901,0,Family,Int
Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae,28058.16,8.677787613136396e-4,0.006449707009763537,Int,0.0042419710422394305,0.03597461657870995,0.007835653942943666,0.021597063944295527,Family,Int
Chytridiomycota;Lobulomycetes;Lobulomycetales;Lobulomycetales_fam_Incertae_sedis,3320.16,8.677787605703957e-4,0.006449707009763537,Int,0.014281392363048791,0.18791070735121515,0.007275158675814169,0.18214241188562413,Family,Int
Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis,-5196.69,8.677787591875836e-4,0.006449707009763537,Int,0.06577972941081875,0.019223227351143672,0.04053841523244048,0.012748465774073927,Family,Int
Chytridiomycota;Spizellomycetes;Spizellomycetales;Powellomycetaceae,-1041.17,8.677787588610865e-4,0.006449707009763537,Int,0.1865236166337781,0.06773540890904214,0.09740936105433286,0.015964385204557133,Family,Int
Chytridiomycota;Spizellomycetes;Spizellomycetales;Spizellomycetales_fam_Incertae_sedis,2133.79,8.677787590048361e-4,0.006449707009763537,Int,0.0633529337899867,0.17787952115341985,0.03993096699465193,0.02449645310942143,Family,Int
Glomeromycota;Archaeosporomycetes;Archaeosporales;Ambisporaceae,1521.36,8.67778758822977e-4,0.006449707009763537,Int,0.008587723137931564,0.08663097836419935,0.004615252379153579,0.045369398557538014,Family,Int
Rozellomycota;Rozellomycota_cls_Incertae_sedis;Rozellomycota_ord_Incertae_sedis;Rozellomycota_fam_Incertae_sedis,5262.44,8.677787588741987e-4,0.006449707009763537,Int,0.00407755117369011,0.03082583456830763,0.004743011955225932,0.016425250532002493,Family,Int
Ascomycota;Ascomycota_cls_Incertae_sedis;Ascomycota_ord_Incertae_sedis;Ascomycota_fam_Incertae_sedis;Ascomycota_gen_Incertae_sedis,76.8,8.67778759671933e-4,0.007836709777534147,Int,2.6640059039041053,7.277400030325197,1.0102871412361485,4.678830275184363,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Amniculicolaceae;Murispora,1136.45,8.677787595829715e-4,0.007836709777534147,Int,0.006811282299704732,0.2826214106050818,0.001923324291023657,0.36059007241423524,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Lophiotremataceae;Lophiotrema,60699.91,8.67778759083493e-4,0.007836709777534147,Int,0,0.0036833824970291707,0,0.0029853913798907734,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia,3592.12,8.677787593948425e-4,0.007836709777534147,Int,0.013906311760217274,0.11117993435202243,0.01364627174621339,0.05091804198155503,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Neosetophoma,645.98,8.677787588702013e-4,0.007836709777534147,Int,0.05322860401778034,0.3051342543258821,0.047557534828462256,0.09172752179982789,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Phaeosphaeria,153626.86,8.677787652944292e-4,0.007836709777534147,Int,9.575640252262739e-4,0.008719637053738362,0.0011263908412654483,0.009418663690004757,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Sclerostagonospora,52.26,8.677787588621789e-4,0.007836709777534147,Int,0.03785377651860921,1.4790660033185543,0.021925372264781574,0.6114351325391038,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Aaosphaeria,992.09,8.677787588327395e-4,0.007836709777534147,Int,0.018294741174390818,0.09535973323137921,0.013678436923796524,0.010627013432035103,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Preussia,-194.03,8.677787589255434e-4,0.007836709777534147,Int,0.8124813961936246,0.3082763608611948,0.17115372936220222,0.05804476086509042,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiaceae_gen_Incertae_sedis,258.05,8.677787590663236e-4,0.007836709777534147,Int,0.049179189429566394,0.7647693106229111,0.02857472234731124,0.7409905771516533,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiella,247.14,8.67778758844022e-4,0.007836709777534147,Int,0.01349663602068169,0.543610198026756,0.011503346907780626,0.37591410366711103,Genera,Int
Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Cladophialophora,2790.16,0.0049021632716340436,0.04231720353601741,Int,0.0014454328451900126,0.007791626036689703,0.002890865690380025,0.0024712840087852193,Genera,Int
Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Aspergillus,-3793.12,8.67778758807492e-4,0.007836709777534147,Int,0.04722715540595023,0.014271182098747405,0.0100954369749095,0.0066406971159386485,Genera,Int
Ascomycota;Eurotiomycetes;Onygenales;Gymnoascaceae;Gymnoascus,-1108.61,8.67778758812765e-4,0.007836709777534147,Int,0.15398696243481713,0.053809588251652135,0.05229884808841612,0.016686225554733845,Genera,Int
Ascomycota;Eurotiomycetes;Onygenales;Gymnoascaceae;Leucothecium,-635.72,8.677787590650933e-4,0.007836709777534147,Int,0.41508887934402927,0.09626674882463088,0.2439836012488647,0.03645034622310719,Genera,Int
Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium,443.95,8.677787588790935e-4,0.007836709777534147,Int,0.09740132437600575,0.2734909983949384,0.03366006173126788,0.07943287189714811,Genera,Int
Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudogymnoascus,-3.66,8.677787588320373e-4,0.007836709777534147,Int,40.26992997830167,8.522082953926951,19.878682302283558,3.7437421366280548,Genera,Int
Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolaceae_gen_Incertae_sedis,-2878.52,8.677787599295702e-4,0.007836709777534147,Int,0.2237292535698883,0.0770157996526215,0.1208787641563908,0.019057843636398893,Genera,Int
Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Orbiliaceae_gen_Incertae_sedis,49649.98,8.67778760320215e-4,0.007836709777534147,Int,0,0.011600377264118427,0,0.015673710993857917,Genera,Int
Ascomycota;Orbiliomycetes;Orbiliales;Orbiliales_fam_Incertae_sedis;Orbiliales_gen_Incertae_sedis,8485.1,8.677787588360387e-4,0.007836709777534147,Int,0.0013226832630173805,0.010206165332825692,0.0016191721977563286,0.0020462600064021954,Genera,Int
Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Pezizaceae_gen_Incertae_sedis,18556.23,8.677787614906995e-4,0.007836709777534147,Int,0.03184822769299077,0.08359765101972712,0.02110822273253666,0.030365125549840596,Genera,Int
Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Cheilymenia,-9920.77,8.677787591996367e-4,0.007836709777534147,Int,0.024908748569219354,0.0016212053661897622,0.02420854065356521,0.0032424107323795245,Genera,Int
Ascomycota;Sordariomycetes;Boliniales;Boliniales_fam_Incertae_sedis;Paramicrothyrium,636.24,8.677787588135516e-4,0.007836709777534147,Int,0.007124809710757405,0.165988384456074,0.0012058174144246071,0.11020035872073995,Genera,Int
Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Lecythophora,562.23,0.005592941012748315,0.04758052716642407,Int,0.00847315201842476,0.028517683887205873,0.006067576967513149,0.01209484933477185,Genera,Int
Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Furcasterigmium,831.47,8.677787589674667e-4,0.007836709777534147,Int,0.024829003521857716,0.15582883184021953,0.012949528372583804,0.044496719181109076,Genera,Int
Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella,616.87,8.677787588507618e-4,0.007836709777534147,Int,0.04483440998699349,0.26412299560305025,0.019305972954239668,0.10163837554352698,Genera,Int
Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Verticillium,14108.2,8.677787604142824e-4,0.007836709777534147,Int,0.0020566274291019056,0.03994604367921853,0.001982177100656009,0.02934067611180572,Genera,Int
Ascomycota;Sordariomycetes;Hypocreales;Bionectriaceae;Clonostachys,85.88,8.677787589291578e-4,0.007836709777534147,Int,0.36022369781067115,1.513828840039522,0.12708881039911574,0.37332678211597387,Genera,Int
Ascomycota;Sordariomycetes;Hypocreales;Clavicipitaceae;Keithomyces,1337.33,8.677787593977596e-4,0.007836709777534147,Int,0.031193089708143613,0.2650916857324696,0.016629111793835704,0.1657962066074006,Genera,Int
Ascomycota;Sordariomycetes;Hypocreales;Hypocreaceae;Hypocreaceae_gen_Incertae_sedis,6865.1,8.677787592243207e-4,0.007836709777534147,Int,0.002979978693868983,0.040796020296478754,0.0015833625863069453,0.023822739399750017,Genera,Int
Ascomycota;Sordariomycetes;Hypocreales;Ophiocordycipitaceae;Hirsutella,5887.74,8.677787588859911e-4,0.007836709777534147,Int,0.0027429317296280313,0.025738662219697686,0.0027848817082219684,0.01788108004146833,Genera,Int
Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Albifimbria,13906.19,8.677787590499647e-4,0.007836709777534147,Int,0.0011081379306683355,0.014913999679930841,0.0014235443567285548,0.011888377827590833,Genera,Int
Ascomycota;Sordariomycetes;Hypocreales;Stachybotryaceae;Stachybotryaceae_gen_Incertae_sedis,1137.44,8.67778758849662e-4,0.007836709777534147,Int,8.428693689469708e-4,0.10442173451272127,6.834476297107486e-4,0.07933616211052891,Genera,Int
Ascomycota;Sordariomycetes;Magnaporthales;Magnaporthales_fam_Incertae_sedis;Magnaporthales_gen_Incertae_sedis,1224.28,8.677787589088268e-4,0.007836709777534147,Int,0.014101678774931852,0.08712230409308978,0.008579636981662806,0.028204639133368358,Genera,Int
Ascomycota;Sordariomycetes;Microascales;Halosphaeriaceae;Halosphaeriaceae_gen_Incertae_sedis,-354.33,8.677787588083919e-4,0.007836709777534147,Int,0.3534070088733447,0.01767718185724415,0.1341304428269966,0.011062459509642911,Genera,Int
Ascomycota;Sordariomycetes;Microascales;Microascaceae;Acaulium,-25873.85,8.677787589637419e-4,0.007836709777534147,Int,0.006532937762182278,4.2411695474664827e-4,0.005658980588295779,4.906910037945739e-4,Genera,Int
Ascomycota;Sordariomycetes;Sordariales;Chaetomiaceae;Chaetomium,156.3,8.677787589562413e-4,0.007836709777534147,Int,0.5213887334038001,1.172272257535584,0.22951566149672234,0.20541070427810473,Genera,Int
Ascomycota;Sordariomycetes;Sordariales;Lasiosphaeriaceae;Schizothecium,3464.87,8.677787599176839e-4,0.007836709777534147,Int,0.054848117257957595,0.17102073738636506,0.011949681335738262,0.13335451041142982,Genera,Int
Ascomycota;Sordariomycetes;Sordariales;Naviculisporaceae;Naviculispora,126.23,8.677787589139065e-4,0.007836709777534147,Int,0.03588642384871287,0.47406155065483874,0.020184437591275386,0.04202970105854287,Genera,Int
Ascomycota;Sordariomycetes;Sordariales;Neoschizotheciaceae;Neoschizothecium,1147.76,8.677787591745829e-4,0.007836709777534147,Int,0.041946971090150505,0.24987273498553597,0.033560393543201235,0.1811058219808927,Genera,Int
Ascomycota;Sordariomycetes;Sordariales;Sordariales_fam_Incertae_sedis;Sordariales_gen_Incertae_sedis,185.67,8.677787593060494e-4,0.007836709777534147,Int,0.2835216074836234,1.65617115335757,0.09746114343059645,1.5989584081948776,Genera,Int
Ascomycota;Sordariomycetes;Xylariales;Diatrypaceae;Monosporascus,253.78,8.677787589472089e-4,0.007836709777534147,Int,0.011166010312129626,0.6322936777941918,0.009265995664290986,0.4350496021870294,Genera,Int
Basidiomycota;Agaricomycetes;Agaricales;Bolbitiaceae;Panaeolus,388.5,8.677787589193917e-4,0.007836709777534147,Int,0.00451531909096992,0.4085847761509028,0.002631762598891346,0.5329228087049305,Genera,Int
Basidiomycota;Agaricomycetes;Agaricales;Entolomataceae;Entoloma,13318.78,8.677787589458698e-4,0.007836709777534147,Int,0,0.013067975570288163,0,0.010332426196832372,Genera,Int
Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Coprinellus,11364.61,8.677787599791423e-4,0.007836709777534147,Int,0.008689036834024534,0.05248744207371018,0.007912846022517158,0.024394605058532533,Genera,Int
Basidiomycota;Agaricomycetes;Agaricales;Psathyrellaceae;Psathyrella,-1579.52,8.677787590834459e-4,0.007836709777534147,Int,0.21088062958474124,0.058799440612986364,0.08868591724948073,0.045010310780012476,Genera,Int
Basidiomycota;Agaricomycetes;Agaricales;Tricholomataceae;Clitocybe,13605.2,8.677787588538831e-4,0.007836709777534147,Int,5.695458813322772e-4,0.010864086644615646,7.056039987054195e-4,0.004560453903654188,Genera,Int
Basidiomycota;Agaricomycetes;Agaricales;Typhulaceae;Typhula,17231.07,8.677787588368759e-4,0.007836709777534147,Int,3.8801814389399666e-4,0.006788615470371269,4.498953206838088e-4,0.005476836659847959,Genera,Int
Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidiaceae_gen_Incertae_sedis,26452.33,8.677787593613562e-4,0.007836709777534147,Int,6.363789624912548e-4,0.011182067662785998,4.3835545793581327e-4,0.00886030955278865,Genera,Int
Basidiomycota;Agaricomycetes;Cantharellales;Ceratobasidiaceae;Ceratobasidium,9301.98,8.677787588103748e-4,0.007836709777534147,Int,4.298885560355387e-4,0.013348027860606917,5.082486164397963e-4,0.0050586572264356595,Genera,Int
Basidiomycota;Agaricomycetes;Sebacinales;Serendipitaceae;Serendipita,26944.62,8.677787599876763e-4,0.007836709777534147,Int,0.0013645536751589226,0.01842091863181334,0.0015889464424882164,0.01582869537693658,Genera,Int
Basidiomycota;Microbotryomycetes;Leucosporidiales;Leucosporidiaceae;Leucosporidium,26887.08,8.677787588964709e-4,0.007836709777534147,Int,0,0.006012758676967802,0,0.0032781343759788898,Genera,Int
Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryales_fam_Incertae_sedis;Microbotryales_gen_Incertae_sedis,-1966.4,8.677787588483611e-4,0.007836709777534147,Int,0.0818351983761741,0.007384180208941582,0.027937084448531067,0.007281323155695307,Genera,Int
Basidiomycota;Microbotryomycetes;Microbotryomycetes_ord_Incertae_sedis;Chrysozymaceae;Chrysozymaceae_gen_Incertae_sedis,-11719.16,8.677787589865952e-4,0.007836709777534147,Int,0.01511709698726562,0,0.010362166153312818,0,Genera,Int
Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Sporobolomyces,-167.4,0.0042741635151860614,0.037446775871854,Int,0.3046579164212849,0.11215047836767678,0.1568429471154637,0.045957985352833686,Genera,Int
Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Mrakia,3303.12,8.677787588056018e-4,0.007836709777534147,Int,0.008003776695513578,0.046568490416216315,0.008262957448244786,0.009172958065245719,Genera,Int
Basidiomycota;Tremellomycetes;Cystofilobasidiales;Mrakiaceae;Tausonia,6586.34,8.677787658257574e-4,0.007836709777534147,Int,0.267587433665906,0.5550607670953265,0.07251017529530146,0.1754110268351679,Genera,Int
Basidiomycota;Tremellomycetes;Tremellales;Bulleribasidiaceae;Vishniacozyma,-44684.61,8.677787595622407e-4,0.007836709777534147,Int,0.007769939974774527,0,0.006681165600991901,0,Genera,Int
Basidiomycota;Tremellomycetes;Trichosporonales;Trichosporonaceae;Apiotrichum,28019.41,8.677787613898445e-4,0.007836709777534147,Int,0.003993610223642172,0.035753150294737024,0.007987220447284345,0.02175376598695929,Genera,Int
Basidiomycota;Ustilaginomycetes;Ustilaginales;Ustilaginaceae;Tranzscheliella,786.25,0.0040926958292480786,0.03640018866316094,Int,0.002598302842251884,0.02905122407897089,0.004283516098523176,0.018115215871107416,Genera,Int
Chytridiomycota;Lobulomycetes;Lobulomycetales;Lobulomycetales_fam_Incertae_sedis;Lobulomycetales_gen_Incertae_sedis,3320.16,8.677787605703957e-4,0.007836709777534147,Int,0.014281392363048791,0.18791070735121515,0.007275158675814168,0.18214241188562413,Genera,Int
Chytridiomycota;Rhizophydiomycetes;Rhizophydiales;Rhizophydiales_fam_Incertae_sedis;Rhizophydiales_gen_Incertae_sedis,-17603.48,8.677787594913891e-4,0.007836709777534147,Int,0.040071943483856336,0.0166680765337936,0.009730345417663159,0.011165201502480588,Genera,Int
Chytridiomycota;Spizellomycetes;Spizellomycetales;Powellomycetaceae;Powellomyces,-991.7,8.677787588478912e-4,0.007836709777534147,Int,0.1849795989840954,0.06582341455964677,0.09559066253853059,0.016162658401883953,Genera,Int
Chytridiomycota;Spizellomycetes;Spizellomycetales;Spizellomycetales_fam_Incertae_sedis;Spizellomycetales_gen_Incertae_sedis,2133.79,8.677787590048361e-4,0.007836709777534147,Int,0.0633529337899867,0.17787952115341985,0.03993096699465193,0.02449645310942143,Genera,Int
Glomeromycota;Archaeosporomycetes;Archaeosporales;Ambisporaceae;Ambispora,1521.36,8.67778758822977e-4,0.007836709777534147,Int,0.008587723137931564,0.08663097836419935,0.004615252379153579,0.045369398557538014,Genera,Int
Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomeraceae_gen_Incertae_sedis,929.22,8.677787588718058e-4,0.007836709777534147,Int,0.0016884248274968787,0.0842093063578101,5.995614741100256e-4,0.0352435365169436,Genera,Int
Glomeromycota;Glomeromycetes;Glomerales;Glomeraceae;Glomus,5133.43,8.677787595118198e-4,0.007836709777534147,Int,0.00483958751751886,0.0708505782990152,0.002811493754091007,0.04918705982198185,Genera,Int
Mucoromycota;Mucoromycetes;Mucorales;Mucoraceae;Actinomucor,3028.05,8.677787590682196e-4,0.007836709777534147,Int,0.009261823402938197,0.0871829432581693,0.010456187411141878,0.03850511488237651,Genera,Int
Rozellomycota;Rozellomycota_cls_Incertae_sedis;Rozellomycota_ord_Incertae_sedis;Rozellomycota_fam_Incertae_sedis;Rozellomycota_gen_Incertae_sedis,5262.44,8.677787588741987e-4,0.007836709777534147,Int,0.00407755117369011,0.03082583456830763,0.004743011955225932,0.016425250532002493,Genera,Int
Ascomycota;Dothideomycetes;Pleosporales;Amniculicolaceae;Murispora,535.56,8.677787588293427e-4,0.005923097389860298,Ext,0.013394033260910916,0.22169493512613242,0.004436479369586735,0.14287450414993053,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Cucurbitariaceae;Pyrenochaeta,-3663.31,8.677787618479237e-4,0.005923097389860298,Ext,0.6369391793165671,0.32447642759784423,0.11194943512090295,0.18378942582454277,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Melanommataceae;Pleotrichocladium,-1632.48,8.677787588487198e-4,0.005923097389860298,Ext,0.1094963287557561,0.021827856343303087,0.04067292862547275,0.01768666566199119,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Periconiaceae;Periconia,658.83,8.67778758811807e-4,0.005923097389860298,Ext,0.011969059130617514,0.17452888122112248,0.004130493022571346,0.09097545149967082,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Neosetophoma,66.38,8.677787588066983e-4,0.005923097389860298,Ext,0.04054277118422529,1.024346259120776,0.04110774425337803,0.2248795207510779,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Ophiosphaerella,-610.19,8.677787590754179e-4,0.005923097389860298,Ext,0.7610078278470958,0.34186859988375606,0.1410939982736704,0.2161437187207124,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Phaeosphaeriaceae;Sclerostagonospora,25.07,8.677787589169156e-4,0.005923097389860298,Ext,0.03226345595663631,2.2795557955951002,0.015468665261329364,0.2676764938597484,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Aaosphaeria,241.06,8.677787589034139e-4,0.005923097389860298,Ext,0.0061805510874582865,0.36006577563467645,0.007765295653829182,0.1631562733155832,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Pleosporales_fam_Incertae_sedis;Pleosporales_gen_Incertae_sedis,209.82,8.677787588093693e-4,0.005923097389860298,Ext,0.04279044147866319,0.35679334313818667,0.008225105899501298,0.08232308713353494,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiaceae_gen_Incertae_sedis,177.4,8.677787588368793e-4,0.005923097389860298,Ext,0.14649848246382907,0.8263380031534332,0.10118845800952028,0.4170597947941663,Genera,Ext
Ascomycota;Dothideomycetes;Pleosporales;Sporormiaceae;Sporormiella,694.08,8.677787589052871e-4,0.005923097389860298,Ext,0.009111025334945825,0.13760022811698433,0.007673269140865593,0.058043723319910874,Genera,Ext
Ascomycota;Eurotiomycetes;Chaetothyriales;Cyphellophoraceae;Cyphellophora,1631.88,8.677787588945023e-4,0.005923097389860298,Ext,4.278358677229303e-4,0.04979405595892045,4.96690114928233e-4,0.025830289670459753,Genera,Ext
Ascomycota;Eurotiomycetes;Chaetothyriales;Herpotrichiellaceae;Phialophora,43373.95,8.677787601469021e-4,0.005923097389860298,Ext,0,0.014660499692899908,0,0.014645380319872822,Genera,Ext
Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Penicillium,6.17,0.007766619909469528,0.04850006262615546,Ext,1.1568967746093741,2.4370313050543544,0.6042703306008002,0.6223960808426661,Genera,Ext
Ascomycota;Eurotiomycetes;Eurotiales;Aspergillaceae;Talaromyces,123.36,8.677787607480359e-4,0.005923097389860298,Ext,1.0875399917473612,5.889905605615232,0.45386785534131535,7.219148653195747,Genera,Ext
Ascomycota;Eurotiomycetes;Onygenales;Arachnomycetaceae;Arachnomyces,-2073.55,8.677787590276426e-4,0.005923097389860298,Ext,0.09533492214673134,0.005034730584180246,0.06695274434037846,0.006908957116993585,Genera,Ext
Ascomycota;Eurotiomycetes;Onygenales;Onygenaceae;Aphanoascus,153137.23,8.677787627326363e-4,0.005923097389860298,Ext,0.0012835076031687907,0.007401681494033353,0.001490070344784699,0.00538917064210294,Genera,Ext
Ascomycota;Eurotiomycetes;Onygenales;Onygenales_fam_Incertae_sedis;Spiromastix,-12661.88,8.677787588919437e-4,0.005923097389860298,Ext,0.00682016444374264,5.116974739690554e-4,0.0034491121751831617,5.911836879291526e-4,Genera,Ext
Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Articulospora,1019.22,0.006277752864767378,0.04094489924020501,Ext,0.0032355073207474038,0.03887964812193052,0.003931660222576994,0.05278390338876842,Genera,Ext
Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Tetracladium,1964.43,8.677787588704341e-4,0.005923097389860298,Ext,0.11682332017152783,0.18794277541439175,0.038457473684378386,0.02863786135725301,Genera,Ext
Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Chalara,4978.59,8.677787589154234e-4,0.005923097389860298,Ext,0.011797251062578097,0.04836887951102662,0.006022755297192462,0.014839084335974084,Genera,Ext
Ascomycota;Leotiomycetes;Helotiales;Helotiales_fam_Incertae_sedis;Kendrickiella,99499.02,8.677787621588847e-4,0.005923097389860298,Ext,8.353351942684646e-4,0.009538332492900238,6.533610589873779e-4,0.005538897240071308,Genera,Ext
Ascomycota;Leotiomycetes;Thelebolales;Pseudeurotiaceae;Pseudeurotiaceae_gen_Incertae_sedis,-792.91,8.677787589146848e-4,0.005923097389860298,Ext,0.14359069662130206,0.01919629774450676,0.034947071496671964,0.013360096769442838,Genera,Ext
Ascomycota;Leotiomycetes;Thelebolales;Thelebolaceae;Thelebolaceae_gen_Incertae_sedis,-392.81,8.67778758862914e-4,0.005923097389860298,Ext,0.2601815450870632,0.05611697188164232,0.06422783804638782,0.01786375378633989,Genera,Ext
Ascomycota;Orbiliomycetes;Orbiliales;Orbiliaceae;Hyalorbilia,-345.62,0.0065042298169583675,0.041955856072028154,Ext,0.09890609244752588,0.03108434529574895,0.04339318657286378,0.008337159342257216,Genera,Ext
Ascomycota;Pezizomycetes;Pezizales;Pezizaceae;Pezizaceae_gen_Incertae_sedis,7156.68,8.677787592735328e-4,0.005923097389860298,Ext,0.020522329757314536,0.06988430780728377,0.021921942169625223,0.01486197455645215,Genera,Ext
Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Cheilymenia,-13187.61,8.677787591449566e-4,0.005923097389860298,Ext,0.0180979661720726,7.541478129713425e-4,0.012845706853628878,0.001508295625942685,Genera,Ext
Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Scutellinia,-37698.44,8.677787605368842e-4,0.005923097389860298,Ext,0.018023124481126963,0.0038132867872569544,0.010658923732729532,0.0021897212845967923,Genera,Ext
Ascomycota;Pezizomycetes;Pezizales;Pyronemataceae;Trichophaeopsis,31286.87,8.677787798688245e-4,0.005923097389860298,Ext,2.0712681960911026e-4,0.10123750363865155,4.142536392182205e-4,0.19084001238095202,Genera,Ext
Ascomycota;Sordariomycetes;Boliniales;Boliniales_fam_Incertae_sedis;Paramicrothyrium,1066.87,8.677787588728512e-4,0.005923097389860298,Ext,0.006822452266530865,0.15073528082020457,0.002153420074049751,0.06997386101554487,Genera,Ext
Ascomycota;Sordariomycetes;Coniochaetales;Coniochaetaceae;Coniochaeta,302.51,8.677787589756065e-4,0.005923097389860298,Ext,0.0610882924431274,0.5970100776073328,0.009058897378217233,0.4907448856011809,Genera,Ext
Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Brunneochlamydosporium,-337.45,0.0072671709412788716,0.04586913271538384,Ext,0.04318848455836234,0.010000876984414252,0.019981350445080884,0.007614710993209888,Genera,Ext
Ascomycota;Sordariomycetes;Glomerellales;Plectosphaerellaceae;Plectosphaerella,321.05,8.677787588487107e-4,0.005923097389860298,Ext,0.09926927071872912,0.3402508856549708,0.02046937003613238,0.07669847390431711,Genera,Ext
